time,open,high,low,close,volume
2024-01-08 20:00:00,1.09646,1.09658,1.0949,1.09555,1619
2024-01-08 21:00:00,1.09555,1.09628,1.09532,1.09611,1600
2024-01-08 22:00:00,1.09612,1.09612,1.09495,1.09548,1868
2024-01-08 23:00:00,1.09548,1.09563,1.09498,1.09504,1044
2024-01-09 00:00:00,1.095,1.09542,1.0945,1.09493,851
2024-01-09 01:00:00,1.09488,1.09528,1.09488,1.09499,607
2024-01-09 02:00:00,1.09499,1.09595,1.09494,1.09554,1442
2024-01-09 03:00:00,1.09551,1.0962,1.09516,1.09616,1818
2024-01-09 04:00:00,1.09619,1.0965,1.09608,1.0963,1298
2024-01-09 05:00:00,1.0963,1.09664,1.09608,1.0963,1191
2024-01-09 06:00:00,1.0963,1.09632,1.09536,1.09562,943
2024-01-09 07:00:00,1.09564,1.09564,1.09482,1.09498,991
2024-01-09 08:00:00,1.09498,1.09551,1.09482,1.09504,1540
2024-01-09 09:00:00,1.09504,1.0963,1.09462,1.09566,2365
2024-01-09 10:00:00,1.09568,1.09568,1.0939,1.09499,3297
2024-01-09 11:00:00,1.09502,1.09506,1.0938,1.09442,2835
2024-01-09 12:00:00,1.09446,1.09482,1.09327,1.09357,2635
2024-01-09 13:00:00,1.09357,1.0936,1.0929,1.09314,2299
2024-01-09 14:00:00,1.09314,1.09416,1.0929,1.09406,2563
2024-01-09 15:00:00,1.09406,1.09468,1.09331,1.0946,4088
2024-01-09 16:00:00,1.09459,1.09513,1.09382,1.09456,4534
2024-01-09 17:00:00,1.09466,1.09468,1.09178,1.0918,4309
2024-01-09 18:00:00,1.09178,1.09352,1.09103,1.09344,3153
2024-01-09 19:00:00,1.09344,1.09393,1.09302,1.09342,2829
2024-01-09 20:00:00,1.09342,1.09399,1.09223,1.09242,2836
2024-01-09 21:00:00,1.09242,1.09286,1.09202,1.09254,2270
2024-01-09 22:00:00,1.09254,1.09298,1.0925,1.09279,2334
2024-01-09 23:00:00,1.09281,1.09315,1.09277,1.09312,947
2024-01-10 00:00:00,1.0931,1.0931,1.09256,1.09286,389
2024-01-10 01:00:00,1.09291,1.0933,1.09285,1.0932,394
2024-01-10 02:00:00,1.0932,1.09366,1.09292,1.09308,1204
2024-01-10 03:00:00,1.09308,1.09335,1.09262,1.09323,1636
2024-01-10 04:00:00,1.09324,1.0936,1.09318,1.09338,1263
2024-01-10 05:00:00,1.09338,1.09361,1.0928,1.09294,1264
2024-01-10 06:00:00,1.0929,1.0933,1.0929,1.0932,801
2024-01-10 07:00:00,1.09321,1.09342,1.09305,1.09324,834
2024-01-10 08:00:00,1.09321,1.09336,1.09236,1.09248,1474
2024-01-10 09:00:00,1.09247,1.09455,1.09247,1.09263,3079
2024-01-10 10:00:00,1.09264,1.0945,1.0923,1.09434,3532
2024-01-10 11:00:00,1.09434,1.0952,1.09417,1.09472,2612
2024-01-10 12:00:00,1.0947,1.0955,1.09451,1.09493,2319
2024-01-10 13:00:00,1.09493,1.09555,1.09418,1.09461,2067
2024-01-10 14:00:00,1.0946,1.09504,1.09434,1.09439,1954
2024-01-10 15:00:00,1.09439,1.0952,1.09406,1.09407,2908
2024-01-10 16:00:00,1.09406,1.09417,1.09321,1.094,2953
2024-01-10 17:00:00,1.094,1.09691,1.09358,1.09674,3471
2024-01-10 18:00:00,1.09676,1.09691,1.09526,1.0959,2544
2024-01-10 19:00:00,1.09596,1.09682,1.09584,1.09672,1876
2024-01-10 20:00:00,1.0967,1.09699,1.09594,1.09696,2087
2024-01-10 21:00:00,1.09696,1.09709,1.09669,1.09704,1778
2024-01-10 22:00:00,1.09704,1.09729,1.09615,1.09657,2652
2024-01-10 23:00:00,1.09657,1.09732,1.0965,1.09728,952
2024-01-11 00:00:00,1.09721,1.09727,1.09654,1.09724,536
2024-01-11 01:00:00,1.09727,1.09749,1.09712,1.09742,566
2024-01-11 02:00:00,1.09743,1.0979,1.09732,1.0978,1245
2024-01-11 03:00:00,1.0978,1.09804,1.09752,1.0979,1484
2024-01-11 04:00:00,1.09791,1.0985,1.09772,1.09782,1439
2024-01-11 05:00:00,1.09782,1.09813,1.09774,1.09804,814
2024-01-11 06:00:00,1.09804,1.0983,1.09776,1.09778,896
2024-01-11 07:00:00,1.09778,1.09816,1.09758,1.09784,1043
2024-01-11 08:00:00,1.09784,1.09886,1.09746,1.09858,1377
2024-01-11 09:00:00,1.09862,1.0987,1.09774,1.0979,1840
2024-01-11 10:00:00,1.0979,1.09815,1.09718,1.0975,2609
2024-01-11 11:00:00,1.0975,1.09753,1.0959,1.09638,2641
2024-01-11 12:00:00,1.09638,1.09698,1.09588,1.0969,2316
2024-01-11 13:00:00,1.0969,1.09826,1.09678,1.09788,2269
2024-01-11 14:00:00,1.09792,1.09906,1.09764,1.09838,2165
2024-01-11 15:00:00,1.09838,1.09976,1.09356,1.09395,6440
2024-01-11 16:00:00,1.09398,1.09734,1.09316,1.09542,6966
2024-01-11 17:00:00,1.09543,1.09628,1.09304,1.09465,6238
2024-01-11 18:00:00,1.09466,1.09574,1.09368,1.09425,4780
2024-01-11 19:00:00,1.09426,1.09546,1.09416,1.0951,3889
2024-01-11 20:00:00,1.0951,1.09661,1.09499,1.09649,3440
2024-01-11 21:00:00,1.0965,1.0983,1.0965,1.0982,3253
2024-01-11 22:00:00,1.0982,1.09826,1.09563,1.09716,3249
2024-01-11 23:00:00,1.09716,1.09754,1.09703,1.09735,1445
2024-01-12 00:00:00,1.09721,1.09741,1.09618,1.09715,644
2024-01-12 01:00:00,1.09716,1.09828,1.09699,1.09826,871
2024-01-12 02:00:00,1.09826,1.09849,1.09742,1.09757,1602
2024-01-12 03:00:00,1.09753,1.09844,1.09726,1.09828,1666
2024-01-12 04:00:00,1.09829,1.09854,1.09782,1.09798,1328
2024-01-12 05:00:00,1.09797,1.09829,1.09773,1.09779,942
2024-01-12 06:00:00,1.09778,1.09779,1.09733,1.09758,951
2024-01-12 07:00:00,1.09758,1.09804,1.09738,1.09756,1067
2024-01-12 08:00:00,1.09758,1.09788,1.09731,1.09751,1096
2024-01-12 09:00:00,1.09771,1.09776,1.0961,1.09668,2439
2024-01-12 10:00:00,1.09662,1.0983,1.09653,1.09752,3043
2024-01-12 11:00:00,1.09751,1.098,1.09611,1.09626,2520
2024-01-12 12:00:00,1.09625,1.09642,1.0957,1.096,2229
2024-01-12 13:00:00,1.096,1.09621,1.09467,1.09497,2292
2024-01-12 14:00:00,1.09497,1.09519,1.09372,1.09378,2601
2024-01-12 15:00:00,1.0938,1.09696,1.09361,1.09555,5628
2024-01-12 16:00:00,1.09554,1.0985,1.09529,1.09756,5490
2024-01-12 17:00:00,1.09757,1.0987,1.09623,1.09665,5086
2024-01-12 18:00:00,1.09663,1.0974,1.09583,1.09583,3977
2024-01-12 19:00:00,1.09582,1.09588,1.09472,1.09497,2830
2024-01-12 20:00:00,1.09497,1.09597,1.09492,1.09596,2054
2024-01-12 21:00:00,1.09592,1.09636,1.09538,1.09561,1826
2024-01-12 22:00:00,1.0956,1.09566,1.09505,1.09513,1515
2024-01-12 23:00:00,1.09517,1.09527,1.09483,1.09504,1166
2024-01-15 00:00:00,1.09457,1.095,1.09411,1.09474,640
2024-01-15 01:00:00,1.09473,1.09494,1.09441,1.0945,743
2024-01-15 02:00:00,1.09451,1.0954,1.09408,1.09535,1580
2024-01-15 03:00:00,1.09534,1.09561,1.09494,1.09548,1482
2024-01-15 04:00:00,1.0955,1.09654,1.0955,1.0965,1120
2024-01-15 05:00:00,1.0965,1.09674,1.09636,1.09642,939
2024-01-15 06:00:00,1.09641,1.09644,1.09586,1.0963,795
2024-01-15 07:00:00,1.0963,1.09659,1.09607,1.0964,825
2024-01-15 08:00:00,1.0964,1.09665,1.09624,1.09639,1011
2024-01-15 09:00:00,1.09638,1.09662,1.09514,1.09534,2391
2024-01-15 10:00:00,1.09537,1.0965,1.09537,1.0958,2847
2024-01-15 11:00:00,1.0958,1.09588,1.09431,1.09468,2438
2024-01-15 12:00:00,1.09466,1.09468,1.09336,1.09402,2337
2024-01-15 13:00:00,1.09402,1.0949,1.094,1.09454,1709
2024-01-15 14:00:00,1.09452,1.0959,1.09438,1.09538,2386
2024-01-15 15:00:00,1.09537,1.09541,1.09443,1.09504,2415
2024-01-15 16:00:00,1.09504,1.09519,1.09386,1.09434,2253
2024-01-15 17:00:00,1.09434,1.09508,1.09382,1.09496,2260
2024-01-15 18:00:00,1.09498,1.09524,1.09466,1.09472,1347
2024-01-15 19:00:00,1.09472,1.09525,1.09461,1.09481,897
2024-01-15 20:00:00,1.09482,1.09528,1.09477,1.09528,269
2024-01-15 21:00:00,1.09528,1.09536,1.09498,1.09505,362
2024-01-15 22:00:00,1.09505,1.09519,1.09491,1.09518,488
2024-01-15 23:00:00,1.09518,1.09519,1.095,1.09504,363
2024-01-16 00:00:00,1.09478,1.09504,1.09422,1.09492,1510
2024-01-16 01:00:00,1.09497,1.09509,1.09448,1.0945,805
2024-01-16 02:00:00,1.0945,1.09462,1.09191,1.09197,1772
2024-01-16 03:00:00,1.09198,1.09316,1.09154,1.09276,2428
2024-01-16 04:00:00,1.09276,1.09277,1.09216,1.09238,1526
2024-01-16 05:00:00,1.09239,1.09254,1.09162,1.09188,1289
2024-01-16 06:00:00,1.09188,1.092,1.09135,1.09175,1009
2024-01-16 07:00:00,1.09175,1.09186,1.09126,1.09154,1425
2024-01-16 08:00:00,1.09152,1.09216,1.09128,1.09173,1598
2024-01-16 09:00:00,1.09177,1.09268,1.09087,1.09184,2816
2024-01-16 10:00:00,1.09184,1.09234,1.08947,1.09047,4669
2024-01-16 11:00:00,1.09016,1.09041,1.0884,1.0886,3555
2024-01-16 12:00:00,1.08863,1.08895,1.08793,1.08813,2688
2024-01-16 13:00:00,1.08813,1.08945,1.08738,1.08922,2732
2024-01-16 14:00:00,1.08922,1.08932,1.08837,1.08862,2524
2024-01-16 15:00:00,1.08862,1.0898,1.08716,1.08741,5019
2024-01-16 16:00:00,1.0874,1.08891,1.08666,1.08724,5215
2024-01-16 17:00:00,1.08727,1.08883,1.08658,1.08858,4025
2024-01-16 18:00:00,1.08861,1.08947,1.08622,1.08809,6702
2024-01-16 19:00:00,1.08811,1.08828,1.08628,1.0863,3782
2024-01-16 20:00:00,1.0863,1.08771,1.08629,1.087,2539
2024-01-16 21:00:00,1.087,1.08747,1.08678,1.08736,1851
2024-01-16 22:00:00,1.08736,1.08755,1.087,1.08714,1922
2024-01-16 23:00:00,1.08718,1.08775,1.08714,1.08752,1034
2024-01-17 00:00:00,1.087,1.08761,1.0862,1.08753,482
2024-01-17 01:00:00,1.08748,1.08786,1.08748,1.08786,461
2024-01-17 02:00:00,1.08786,1.08788,1.08724,1.08778,1162
2024-01-17 03:00:00,1.08778,1.08824,1.08734,1.08773,1713
2024-01-17 04:00:00,1.08773,1.08846,1.0874,1.0875,1277
2024-01-17 05:00:00,1.08749,1.08749,1.08652,1.08664,1098
2024-01-17 06:00:00,1.08663,1.08711,1.08648,1.0871,1146
2024-01-17 07:00:00,1.08708,1.08722,1.08608,1.08648,1559
2024-01-17 08:00:00,1.0865,1.0865,1.08555,1.08624,2075
2024-01-17 09:00:00,1.08623,1.08737,1.08586,1.08701,3755
2024-01-17 10:00:00,1.08701,1.08817,1.08662,1.08668,3561
2024-01-17 11:00:00,1.08668,1.08788,1.0861,1.08768,3130
2024-01-17 12:00:00,1.08763,1.08838,1.08671,1.08719,3062
2024-01-17 13:00:00,1.08718,1.08831,1.08698,1.08786,2394
2024-01-17 14:00:00,1.08786,1.08812,1.08694,1.08743,2285
2024-01-17 15:00:00,1.08743,1.08786,1.08514,1.08639,4848
2024-01-17 16:00:00,1.0864,1.08704,1.08479,1.08489,4608
2024-01-17 17:00:00,1.08489,1.0871,1.08446,1.0849,4820
2024-01-17 18:00:00,1.0849,1.08646,1.08476,1.08573,3562
2024-01-17 19:00:00,1.08578,1.08699,1.08569,1.0867,2750
2024-01-17 20:00:00,1.08669,1.08674,1.08566,1.08659,2694
2024-01-17 21:00:00,1.0866,1.08788,1.08659,1.08738,2286
2024-01-17 22:00:00,1.08738,1.08821,1.08703,1.08809,1864
2024-01-17 23:00:00,1.08809,1.08826,1.08808,1.0882,1025
2024-01-18 00:00:00,1.08809,1.08828,1.08792,1.08811,887
2024-01-18 01:00:00,1.08818,1.08861,1.08809,1.08861,552
2024-01-18 02:00:00,1.08861,1.08942,1.08803,1.0894,1368
2024-01-18 03:00:00,1.0894,1.09008,1.08918,1.08963,2364
2024-01-18 04:00:00,1.0896,1.0903,1.08931,1.08934,1428
2024-01-18 05:00:00,1.08934,1.08982,1.08906,1.08954,1355
2024-01-18 06:00:00,1.08953,1.08962,1.08912,1.08942,899
2024-01-18 07:00:00,1.08941,1.08962,1.08904,1.0895,1197
2024-01-18 08:00:00,1.0895,1.09068,1.08948,1.0904,1767
2024-01-18 09:00:00,1.09038,1.09064,1.08864,1.08882,2117
2024-01-18 10:00:00,1.08879,1.0889,1.08776,1.08798,2845
2024-01-18 11:00:00,1.08794,1.08994,1.08767,1.08846,2710
2024-01-18 12:00:00,1.08846,1.0896,1.08829,1.08951,2198
2024-01-18 13:00:00,1.0895,1.08954,1.08847,1.08891,2202
2024-01-18 14:00:00,1.08892,1.0894,1.08746,1.08775,2452
2024-01-18 15:00:00,1.08774,1.08776,1.08506,1.08525,4886
2024-01-18 16:00:00,1.08525,1.0869,1.08494,1.08596,5646
2024-01-18 17:00:00,1.08595,1.0868,1.08467,1.08521,5262
2024-01-18 18:00:00,1.0852,1.087,1.08505,1.08618,3590
2024-01-18 19:00:00,1.08618,1.08644,1.08502,1.08596,2827
2024-01-18 20:00:00,1.08598,1.08659,1.08542,1.08638,2500
2024-01-18 21:00:00,1.08638,1.08691,1.08602,1.08618,2261
2024-01-18 22:00:00,1.08618,1.08695,1.08606,1.08692,1966
2024-01-18 23:00:00,1.0869,1.08776,1.08684,1.08757,933
2024-01-19 00:00:00,1.08714,1.08758,1.08585,1.08708,694
2024-01-19 01:00:00,1.08734,1.08805,1.08734,1.088,626
2024-01-19 02:00:00,1.088,1.08818,1.08778,1.08799,1328
2024-01-19 03:00:00,1.08803,1.08874,1.08762,1.08856,1749
2024-01-19 04:00:00,1.08854,1.08896,1.08826,1.0888,1355
2024-01-19 05:00:00,1.0888,1.08892,1.08854,1.0889,856
2024-01-19 06:00:00,1.0889,1.08894,1.08854,1.08864,594
2024-01-19 07:00:00,1.08864,1.0887,1.08796,1.08808,1089
2024-01-19 08:00:00,1.08804,1.08825,1.08754,1.08808,1517
2024-01-19 09:00:00,1.08814,1.08863,1.08746,1.08794,2516
2024-01-19 10:00:00,1.08794,1.08819,1.08681,1.08771,2423
2024-01-19 11:00:00,1.0877,1.08849,1.08714,1.0883,2571
2024-01-19 12:00:00,1.0883,1.08851,1.08731,1.0881,2168
2024-01-19 13:00:00,1.0881,1.0893,1.08793,1.08874,1830
2024-01-19 14:00:00,1.08873,1.0888,1.08801,1.08826,1884
2024-01-19 15:00:00,1.08826,1.08896,1.08754,1.08806,3345
2024-01-19 16:00:00,1.08805,1.08838,1.08657,1.08804,3821
2024-01-19 17:00:00,1.08853,1.08899,1.08698,1.08825,5332
2024-01-19 18:00:00,1.08825,1.08879,1.08807,1.08865,3244
2024-01-19 19:00:00,1.08866,1.08934,1.088,1.08896,2530
2024-01-19 20:00:00,1.08896,1.08964,1.08858,1.08922,1845
2024-01-19 21:00:00,1.08923,1.08948,1.0888,1.08924,2272
2024-01-19 22:00:00,1.08924,1.08958,1.089,1.08952,1615
2024-01-19 23:00:00,1.0895,1.08978,1.0894,1.0897,1097
2024-01-22 00:00:00,1.08899,1.08951,1.08815,1.08913,626
2024-01-22 01:00:00,1.08916,1.08975,1.08905,1.08922,958
2024-01-22 02:00:00,1.08922,1.09017,1.08914,1.09012,1348
2024-01-22 03:00:00,1.09012,1.0905,1.08989,1.09021,2194
2024-01-22 04:00:00,1.09021,1.09094,1.08998,1.09073,1288
2024-01-22 05:00:00,1.09074,1.09078,1.09014,1.09021,1208
2024-01-22 06:00:00,1.09021,1.09047,1.09009,1.0903,833
2024-01-22 07:00:00,1.0903,1.09047,1.08985,1.09016,1237
2024-01-22 08:00:00,1.09016,1.09096,1.09016,1.0905,1796
2024-01-22 09:00:00,1.09047,1.09081,1.08974,1.08978,2769
2024-01-22 10:00:00,1.08974,1.0901,1.08873,1.08919,3623
2024-01-22 11:00:00,1.08919,1.09024,1.089,1.0897,2568
2024-01-22 12:00:00,1.0897,1.08971,1.08859,1.08868,2257
2024-01-22 13:00:00,1.08867,1.08904,1.08816,1.08901,2178
2024-01-22 14:00:00,1.08901,1.08997,1.08882,1.08927,2744
2024-01-22 15:00:00,1.08925,1.08953,1.08801,1.08917,3748
2024-01-22 16:00:00,1.08917,1.08964,1.08853,1.08898,3601
2024-01-22 17:00:00,1.08897,1.08982,1.08827,1.08854,3755
2024-01-22 18:00:00,1.08854,1.08945,1.08821,1.0894,2546
2024-01-22 19:00:00,1.08941,1.09,1.08908,1.08964,1938
2024-01-22 20:00:00,1.08964,1.08965,1.0884,1.08902,2152
2024-01-22 21:00:00,1.08902,1.08911,1.08804,1.0885,2032
2024-01-22 22:00:00,1.0885,1.08856,1.08804,1.08843,1834
2024-01-22 23:00:00,1.08842,1.08849,1.08817,1.08826,858
2024-01-23 00:00:00,1.08813,1.08847,1.08784,1.08806,920
2024-01-23 01:00:00,1.08807,1.08819,1.0877,1.08774,702
2024-01-23 02:00:00,1.08775,1.08841,1.08758,1.08832,1016
2024-01-23 03:00:00,1.08832,1.08887,1.08769,1.08885,1464
2024-01-23 04:00:00,1.08885,1.08941,1.0885,1.08875,1947
2024-01-23 05:00:00,1.08875,1.08952,1.08854,1.08929,2175
2024-01-23 06:00:00,1.08928,1.08988,1.08918,1.08986,1089
2024-01-23 07:00:00,1.08988,1.0908,1.08969,1.0907,1284
2024-01-23 08:00:00,1.0907,1.09142,1.09017,1.09141,2325
2024-01-23 09:00:00,1.0914,1.09162,1.09039,1.09084,3126
2024-01-23 10:00:00,1.09085,1.09107,1.08925,1.08952,3007
2024-01-23 11:00:00,1.08951,1.08952,1.08838,1.08876,2648
2024-01-23 12:00:00,1.08874,1.08884,1.08676,1.08696,2560
2024-01-23 13:00:00,1.08696,1.08722,1.08602,1.08665,2317
2024-01-23 14:00:00,1.08665,1.08733,1.08605,1.08639,2425
2024-01-23 15:00:00,1.08643,1.0876,1.08643,1.08741,3019
2024-01-23 16:00:00,1.08741,1.08741,1.08486,1.08528,4138
2024-01-23 17:00:00,1.08529,1.08584,1.08217,1.0831,4576
2024-01-23 18:00:00,1.08312,1.08396,1.08258,1.08282,3371
2024-01-23 19:00:00,1.08282,1.08358,1.08247,1.08315,2409
2024-01-23 20:00:00,1.08316,1.08394,1.08305,1.08372,2248
2024-01-23 21:00:00,1.08372,1.08478,1.0836,1.08453,1876
2024-01-23 22:00:00,1.08453,1.08502,1.08437,1.08499,1406
2024-01-23 23:00:00,1.08499,1.0856,1.08483,1.08537,969
2024-01-24 00:00:00,1.08414,1.08559,1.08414,1.08519,632
2024-01-24 01:00:00,1.08524,1.08592,1.08524,1.08574,569
2024-01-24 02:00:00,1.08574,1.086,1.08555,1.08561,1271
2024-01-24 03:00:00,1.0856,1.08596,1.08514,1.08581,2046
2024-01-24 04:00:00,1.08581,1.08585,1.08534,1.08572,1462
2024-01-24 05:00:00,1.08572,1.08615,1.08568,1.08591,1120
2024-01-24 06:00:00,1.08592,1.08661,1.08584,1.08646,963
2024-01-24 07:00:00,1.08646,1.08646,1.08594,1.08622,1266
2024-01-24 08:00:00,1.08621,1.08666,1.08609,1.08636,1691
2024-01-24 09:00:00,1.08632,1.08795,1.08605,1.08734,2745
2024-01-24 10:00:00,1.08735,1.08797,1.08626,1.087,4419
2024-01-24 11:00:00,1.08707,1.09079,1.08698,1.09028,3950
2024-01-24 12:00:00,1.09028,1.09049,1.08933,1.08979,2963
2024-01-24 13:00:00,1.08978,1.09016,1.0891,1.08928,2477
2024-01-24 14:00:00,1.08928,1.08993,1.08876,1.08948,2530
2024-01-24 15:00:00,1.08947,1.09272,1.08937,1.0925,4222
2024-01-24 16:00:00,1.09249,1.09324,1.09017,1.09034,5507
2024-01-24 17:00:00,1.09037,1.09077,1.08933,1.09009,6016
2024-01-24 18:00:00,1.0901,1.09055,1.08905,1.09006,4464
2024-01-24 19:00:00,1.09004,1.09088,1.08954,1.09054,2708
2024-01-24 20:00:00,1.09054,1.09061,1.08904,1.08926,3531
2024-01-24 21:00:00,1.08927,1.08933,1.08815,1.08885,2833
2024-01-24 22:00:00,1.08885,1.08906,1.08793,1.08801,2381
2024-01-24 23:00:00,1.08797,1.08853,1.08778,1.08846,1069
2024-01-25 00:00:00,1.08823,1.08861,1.08762,1.08849,267
2024-01-25 01:00:00,1.08851,1.08866,1.08811,1.08812,681
2024-01-25 02:00:00,1.08814,1.08814,1.08724,1.08743,1536
2024-01-25 03:00:00,1.08743,1.08789,1.08704,1.08777,1736
2024-01-25 04:00:00,1.08778,1.08801,1.0875,1.08774,1427
2024-01-25 05:00:00,1.08774,1.0882,1.08774,1.0878,1018
2024-01-25 06:00:00,1.0878,1.08814,1.08746,1.08757,849
2024-01-25 07:00:00,1.08757,1.0879,1.0875,1.08784,1041
2024-01-25 08:00:00,1.08784,1.08867,1.08756,1.08863,1413
2024-01-25 09:00:00,1.08862,1.08915,1.08842,1.08881,2057
2024-01-25 10:00:00,1.0888,1.08996,1.0883,1.08991,3295
2024-01-25 11:00:00,1.08993,1.08999,1.08919,1.0896,2958
2024-01-25 12:00:00,1.08961,1.08988,1.0892,1.0893,2519
2024-01-25 13:00:00,1.08931,1.08953,1.08868,1.08949,2068
2024-01-25 14:00:00,1.08952,1.08958,1.08858,1.08883,1974
2024-01-25 15:00:00,1.08883,1.0902,1.08671,1.08794,6977
2024-01-25 16:00:00,1.08794,1.08794,1.08532,1.08603,7548
2024-01-25 17:00:00,1.08603,1.08616,1.08294,1.08318,5876
2024-01-25 18:00:00,1.08318,1.08398,1.08242,1.08364,3771
2024-01-25 19:00:00,1.08364,1.08522,1.08313,1.08377,3581
2024-01-25 20:00:00,1.08378,1.08467,1.08301,1.08302,3677
2024-01-25 21:00:00,1.08302,1.08377,1.08218,1.0836,2692
2024-01-25 22:00:00,1.0836,1.08406,1.08335,1.08398,1703
2024-01-25 23:00:00,1.08399,1.08483,1.08392,1.08459,939
2024-01-26 00:00:00,1.08392,1.08475,1.0838,1.08465,617
2024-01-26 01:00:00,1.08467,1.08478,1.08429,1.08456,735
2024-01-26 02:00:00,1.08457,1.0846,1.08376,1.084,1236
2024-01-26 03:00:00,1.084,1.08468,1.08393,1.08446,1811
2024-01-26 04:00:00,1.08446,1.0849,1.0844,1.08444,1302
2024-01-26 05:00:00,1.08444,1.08476,1.0844,1.08451,925
2024-01-26 06:00:00,1.08451,1.08452,1.08381,1.08397,769
2024-01-26 07:00:00,1.08396,1.0844,1.08386,1.08426,1176
2024-01-26 08:00:00,1.08427,1.08429,1.08285,1.08294,1743
2024-01-26 09:00:00,1.08291,1.08306,1.0813,1.08196,3045
2024-01-26 10:00:00,1.08195,1.08422,1.08175,1.08403,3572
2024-01-26 11:00:00,1.08408,1.08506,1.08342,1.08443,3732
2024-01-26 12:00:00,1.08443,1.08663,1.08442,1.08649,2681
2024-01-26 13:00:00,1.08651,1.08762,1.08645,1.08746,2619
2024-01-26 14:00:00,1.08747,1.08759,1.08657,1.08674,2084
2024-01-26 15:00:00,1.08675,1.08855,1.08564,1.08721,5678
2024-01-26 16:00:00,1.08721,1.08804,1.0861,1.0874,5267
2024-01-26 17:00:00,1.08721,1.08724,1.08552,1.08641,4742
2024-01-26 18:00:00,1.0864,1.08695,1.0859,1.08651,2908
2024-01-26 19:00:00,1.0865,1.08706,1.08593,1.08638,2515
2024-01-26 20:00:00,1.08638,1.08661,1.0854,1.08559,2288
2024-01-26 21:00:00,1.08559,1.08618,1.08553,1.08583,1792
2024-01-26 22:00:00,1.08583,1.08623,1.08533,1.08546,1652
2024-01-26 23:00:00,1.08545,1.08569,1.0852,1.08549,871
2024-01-29 00:00:00,1.08427,1.08466,1.0837,1.08451,333
2024-01-29 01:00:00,1.08456,1.08487,1.08419,1.08424,1492
2024-01-29 02:00:00,1.08425,1.08451,1.08413,1.08448,1718
2024-01-29 03:00:00,1.08449,1.08491,1.08435,1.08441,2060
2024-01-29 04:00:00,1.08441,1.08452,1.08395,1.08437,1574
2024-01-29 05:00:00,1.08437,1.08468,1.08426,1.08452,968
2024-01-29 06:00:00,1.08452,1.08477,1.08438,1.08448,893
2024-01-29 07:00:00,1.08448,1.08449,1.08397,1.084,1066
2024-01-29 08:00:00,1.084,1.08473,1.08393,1.08466,1344
2024-01-29 09:00:00,1.08466,1.08501,1.08351,1.08372,2686
2024-01-29 10:00:00,1.08371,1.0842,1.08332,1.08347,2871
2024-01-29 11:00:00,1.08344,1.08358,1.08232,1.08252,2931
2024-01-29 12:00:00,1.08251,1.08254,1.08139,1.08191,2633
2024-01-29 13:00:00,1.08191,1.08272,1.08165,1.0823,2187
2024-01-29 14:00:00,1.08231,1.08369,1.08205,1.08221,2581
2024-01-29 15:00:00,1.08222,1.08245,1.08139,1.08204,3290
2024-01-29 16:00:00,1.08203,1.08227,1.08043,1.0807,3358
2024-01-29 17:00:00,1.08071,1.08106,1.07962,1.07975,3350
2024-01-29 18:00:00,1.07976,1.08088,1.07959,1.08061,2699
2024-01-29 19:00:00,1.0806,1.08161,1.08056,1.08117,2032
2024-01-29 20:00:00,1.08117,1.08133,1.08094,1.08115,1615
2024-01-29 21:00:00,1.08115,1.08201,1.08099,1.0819,1513
2024-01-29 22:00:00,1.08194,1.08405,1.08193,1.08312,3780
2024-01-29 23:00:00,1.08311,1.0835,1.08267,1.08334,1190
2024-01-30 00:00:00,1.08305,1.08327,1.08242,1.08327,372
2024-01-30 01:00:00,1.08331,1.08369,1.08331,1.08338,688
2024-01-30 02:00:00,1.08339,1.08421,1.08339,1.08409,1725
2024-01-30 03:00:00,1.08409,1.08409,1.08326,1.08351,2182
2024-01-30 04:00:00,1.0835,1.08361,1.083,1.08342,1266
2024-01-30 05:00:00,1.08342,1.08345,1.08303,1.08307,1130
2024-01-30 06:00:00,1.08307,1.08336,1.08243,1.08254,1091
2024-01-30 07:00:00,1.08254,1.0829,1.0822,1.08225,1137
2024-01-30 08:00:00,1.08227,1.08261,1.08141,1.08151,1837
2024-01-30 09:00:00,1.08149,1.08243,1.08119,1.08228,2762
2024-01-30 10:00:00,1.08228,1.08323,1.08163,1.08221,3790
2024-01-30 11:00:00,1.08221,1.08294,1.08179,1.0827,3248
2024-01-30 12:00:00,1.0827,1.08406,1.08231,1.08384,2826
2024-01-30 13:00:00,1.08384,1.08481,1.08372,1.08419,2167
2024-01-30 14:00:00,1.08419,1.085,1.08367,1.08477,2171
2024-01-30 15:00:00,1.08477,1.08486,1.08341,1.08344,3828
2024-01-30 16:00:00,1.08346,1.08575,1.08298,1.08505,4441
2024-01-30 17:00:00,1.08506,1.0856,1.08282,1.0837,6560
2024-01-30 18:00:00,1.0837,1.08442,1.08345,1.08432,3511
2024-01-30 19:00:00,1.08432,1.08473,1.08369,1.0839,2432
2024-01-30 20:00:00,1.08389,1.08389,1.08316,1.08359,2030
2024-01-30 21:00:00,1.08358,1.08471,1.08357,1.08461,2296
2024-01-30 22:00:00,1.08462,1.08486,1.08409,1.08447,2305
2024-01-30 23:00:00,1.08446,1.0847,1.08427,1.08456,1397
2024-01-31 00:00:00,1.08381,1.08448,1.08355,1.08437,485
2024-01-31 01:00:00,1.08439,1.0845,1.08427,1.0843,758
2024-01-31 02:00:00,1.08432,1.08483,1.08413,1.08429,2230
